ipFormat,size,shortened,hasEmail,urlInUrl,keyWord,vowelsCount,dotsCount,hyphenCount,underscoreCount,slashCount,doubleSlashCount,atCount,percentCount,shannonEntropy,relativeEntropy
0,0.07016045441155784,0,0,0,0,1.1073510774360584,0.37928135799088974,0.0011319295400065374,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,1.2798882044916162,1.0866769707002386,0.8292303393140711
0,-0.25538139556598927,0,0,0,0,-0.9286713588600666,-0.35085282433652804,0.48027351149313974,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.2533527922845562,-0.7071290900304158
0,-0.7617798288643959,0,0,0,0,-1.2195317069023701,-1.0809870066639458,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.1757674269217826,2.208920928450928
0,-0.707522853868138,0,0,0,0,-0.9286713588600666,-1.0809870066639458,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.2417841062865789,1.963233931652188
0,0.8659294210233396,0,0,0,0,-0.637811010817763,-0.35085282433652804,4.792547749071339,-0.2951418637160047,1.4401152362313374,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.10485191343438452,-1.5127042540966993
0,6.779939695615446,0,0,0,0,-1.2195317069023701,-0.35085282433652804,0.48027351149313974,-0.2951418637160047,3.565306757570045,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.5895669711143215,0.5715647611105298
0,0.21484572106824543,0,0,0,0,-0.05609031473315586,0.37928135799088974,0.0011319295400065374,-0.2951418637160047,1.9714131165660145,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.25617991974798554,-0.5704517226066294
0,-0.6351802205397942,0,0,0,0,-0.9286713588600666,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.127931131213095,0.857695228462891
0,-0.2372957372339033,0,0,0,0,-0.34695066277545944,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.05559815388869152,0.6041771865598056
0,1.0287003460121131,0,0,0,0,1.1073510774360584,-0.35085282433652804,0.0011319295400065374,0.6194938088464188,0.9088173558966607,-0.06811460239091896,-0.14292094809653638,0.5979693061123014,2.543806813248025,0.9710036923885286
0,-0.2011244205697314,0,0,0,0,-0.637811010817763,0.37928135799088974,0.0011319295400065374,1.5341294814088422,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.294521820023418,0.7027005067165114
0,-0.5809232455435364,0,0,0,0,0.2347700333091477,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.9728529819997499,0.4255805224316065
0,-0.02026783724887191,0,0,0,0,-0.05609031473315586,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,1.4401152362313374,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.13622346819680597,-0.39951360523870527
0,0.03398913774738594,0,0,0,0,-0.34695066277545944,-0.35085282433652804,0.48027351149313974,0.6194938088464188,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.5368132136332822,-0.8512216395927444
0,-0.4181523205547628,0,0,0,0,0.5256303813514512,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.06648578145510385,-0.671397967459656
0,-0.2734670538980752,0,0,0,0,-1.2195317069023701,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.33657826522218826,-0.2829969596000076
0,0.23293137940033137,0,0,0,0,-0.9286713588600666,-0.35085282433652804,0.9594150934462728,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.20634990022297797,-1.2928390063645379
0,-0.6532658788718801,0,0,0,0,-0.637811010817763,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.0885360690424697,1.086866404596912
0,-0.6713515372039661,0,0,0,0,-0.637811010817763,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.393880747745184,1.2025355016422064
0,-0.7256085122002239,0,0,0,0,-0.9286713588600666,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.6328141574476127,1.8676872074612914
0,0.5584732293778785,0,0,0,0,0.8164907293937549,-1.0809870066639458,0.48027351149313974,-0.2951418637160047,1.9714131165660145,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.428653773013366,-0.6319849270400426
0,-0.21921007890181735,0,0,0,0,-0.05609031473315586,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.5099226730805622,-0.38052137447599405
0,-0.5990089038756223,0,0,0,0,-0.05609031473315586,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.7079478027665781,0.545529515190759
0,-0.4543236372189347,0,0,0,1,-0.05609031473315586,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.1205140516358021,0.061561476160205374
0,-0.03835349558095786,0,0,0,0,-0.34695066277545944,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.044919859963172236,-1.1760718611086514
0,-0.1287817872413876,0,0,0,1,-0.05609031473315586,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,1.4401152362313374,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.38569475533228154,-0.244984926975119
0,-0.3096383705622471,0,0,0,0,-0.637811010817763,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.44395522137912646,0.4041542467994432
0,-0.07452481224512976,0,0,0,1,2.2707924696052726,1.8395497226457254,0.48027351149313974,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.06344039496976649,-0.7950269709199314
0,0.01590347941529999,0,0,0,0,-0.637811010817763,-0.35085282433652804,1.9176982573525392,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.04573859323152059,-0.7779318443387472
0,-0.4181523205547628,0,0,0,0,0.8164907293937549,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.30119214014029033,-0.623533245839435
0,-0.5266662705472785,0,0,0,0,-0.637811010817763,-1.0809870066639458,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.6216896445328203,-0.027110621871317887
0,-0.6532658788718801,0,0,0,0,-0.9286713588600666,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.1615967455701934,1.0839429713207211
0,-0.3096383705622471,0,0,0,0,-0.05609031473315586,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.3764878028239366,-0.9746594532578657
0,-0.4181523205547628,0,0,0,0,-0.05609031473315586,1.8395497226457254,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.9754989353341159,0.7830759128823823
0,-0.29155271223016116,0,0,0,1,-0.34695066277545944,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,0.9088173558966607,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.4089745604832502,0.32882452875496426
0,-0.6713515372039661,0,0,0,0,-1.8012524029869772,-1.0809870066639458,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.7889836909127466,2.607261881897547
0,0.32335967106076113,0,0,0,0,0.5256303813514512,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,2.0307893603904996,1.0765438478919767
0,-0.002182178916785959,0,0,0,0,-0.34695066277545944,1.1094155403183075,0.0011319295400065374,-0.2951418637160047,1.4401152362313374,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.6496937957002764,0.8500157494563592
0,-0.7798654871964817,0,0,0,0,-1.5103920549446737,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-2.238310736254653,3.430902766961253
0,-0.6170945622077082,0,0,0,0,-0.34695066277545944,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.0241367178876388,0.6467843484147369
0,-0.02026783724887191,0,0,0,0,2.8525131656898797,1.8395497226457254,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.1000668776918219,-0.7398988791181237
0,-0.2011244205697314,0,0,0,0,-0.9286713588600666,0.37928135799088974,-0.47800965241312665,2.4487651539712654,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.11461807755939053,0.16598092251943136
0,-0.2011244205697314,0,0,0,0,-0.637811010817763,-0.35085282433652804,0.9594150934462728,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.22632036791772242,-0.6582956039028743
0,-0.4724092955510206,0,0,0,0,-1.2195317069023701,-1.0809870066639458,-0.47800965241312665,1.5341294814088422,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.21926104927353035,0.14430288082555226
0,0.739329812698738,0,0,0,1,-0.637811010817763,-0.35085282433652804,0.0011319295400065374,0.6194938088464188,3.0340088772353684,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.7800111421601401,-0.6082323796862434
0,-0.0926104705772157,0,0,0,0,-0.637811010817763,-0.35085282433652804,0.48027351149313974,-0.2951418637160047,1.4401152362313374,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.11313676509951583,-0.22786838777156856
0,0.30527401272867516,0,0,0,0,-0.9286713588600666,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,1.9714131165660145,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.26321604971269774,-0.8903994468800276
0,-0.25538139556598927,0,0,0,0,-0.05609031473315586,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.6301468456776438,-0.7585188975889899
0,0.25101703773241735,0,0,0,0,-0.05609031473315586,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,2.5027109969006913,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.749766157709126,0.1486018671231911
0,-0.5990089038756223,0,0,0,0,-0.34695066277545944,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-1.216374165442047,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.535120072243024,-0.12469383083801415
0,0.3957023043891049,0,0,0,0,-0.9286713588600666,-1.0809870066639458,1.4385566753994061,-0.2951418637160047,0.9088173558966607,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.1594428675047879,0.12338690963987423
0,-0.6351802205397942,0,0,0,0,-0.637811010817763,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-1.216374165442047,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.05681897353295462,-0.27805338805778695
0,-0.2734670538980752,0,0,0,0,-0.34695066277545944,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.02233853365231442,-0.24170440324151957
0,-0.5990089038756223,0,0,0,0,-0.637811010817763,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.4698873253432707,0.2962171684298263
0,-0.5085806122151926,0,0,0,0,-0.637811010817763,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.9971689931005028,0.5473809850396061
0,-0.1287817872413876,0,0,0,0,0.2347700333091477,0.37928135799088974,0.0011319295400065374,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.5220267943099046,-0.7509040516719516
0,-0.5990089038756223,0,0,0,0,-0.34695066277545944,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.4698873253432707,0.3358957562183028
0,-0.5447519288793644,0,0,0,0,0.8164907293937549,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.6769629614350453,-0.03197535757329062
0,-0.40006666222267684,0,0,0,0,0.2347700333091477,2.569683904973143,0.0011319295400065374,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.5893428106561585,0.9318809470142446
0,2.4393816959148173,0,0,0,0,0.2347700333091477,0.37928135799088974,9.104821986649537,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.6994311030351608,-2.2626857206399347
0,0.1605887460719876,0,0,0,0,-0.9286713588600666,0.37928135799088974,0.48027351149313974,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.16677853574058996,-1.1843913748730197
0,1.2638139043292305,0,0,0,1,3.143373513732183,1.8395497226457254,0.0011319295400065374,1.5341294814088422,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.3767335149451223,-0.5446650588743903
0,-0.5266662705472785,0,0,0,0,-0.637811010817763,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.4333984231911687,0.5258755613715919
0,-0.02026783724887191,0,0,0,0,-0.34695066277545944,-0.35085282433652804,0.48027351149313974,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.3082022547674529,-1.1881078754512535
0,-0.32772402889433305,0,0,0,0,-0.05609031473315586,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.2625614803323001,0.5796937465819962
0,1.119128637672543,0,0,0,1,2.561652817647576,1.8395497226457254,-0.47800965241312665,1.5341294814088422,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.1869230139121434,-0.5210943738930065
0,1.2818995626613165,0,0,0,1,3.143373513732183,1.8395497226457254,0.0011319295400065374,1.5341294814088422,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.323831554191133,-0.6629605005293219
0,0.739329812698738,0,0,0,1,-0.9286713588600666,2.569683904973143,-0.47800965241312665,-0.2951418637160047,4.096604637904722,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.24047319009419055,0.19632710621356098
0,-0.4904949538831066,0,0,0,0,-0.05609031473315586,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.7361413919817045,0.5119578111199484
0,0.1605887460719876,0,0,0,0,-0.05609031473315586,-0.35085282433652804,-0.47800965241312665,0.6194938088464188,0.9088173558966607,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.7912369243586217,1.2493495548380322
0,-0.5990089038756223,0,0,0,0,-0.05609031473315586,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.535120072243024,0.3215923396812089
0,-0.7617798288643959,0,0,0,0,-0.637811010817763,-1.0809870066639458,-0.47800965241312665,-0.2951418637160047,-1.216374165442047,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.9835024886909305,0.16427703638964836
0,-0.18303876223764545,0,0,0,0,2.561652817647576,-0.35085282433652804,0.48027351149313974,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.2424642163909372,-1.2561105662057077
0,1.1552999543367148,0,0,0,1,3.143373513732183,1.1094155403183075,0.0011319295400065374,1.5341294814088422,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.0073997439998839,-0.6766439746814327
0,-0.32772402889433305,0,0,0,0,0.2347700333091477,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.0970208144690293,-0.845646246816103
0,-0.21921007890181735,0,0,0,0,-0.9286713588600666,0.37928135799088974,0.0011319295400065374,0.6194938088464188,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.014939860775185517,0.28258806051903296
0,-0.6532658788718801,0,0,0,0,-0.637811010817763,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.1615967455701934,0.9236135024990645
0,1.9329832626164107,0,0,0,0,-1.2195317069023701,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,2.9617548989892253,2.251882042847188
0,1.1733856126688007,0,0,0,0,1.398211425478362,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,0.9088173558966607,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,1.732539274261134,-0.7538695280848292
0,-0.2011244205697314,0,0,0,0,1.1073510774360584,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.06528025359713308,-1.0215410470577775
0,0.4861305960495347,0,0,0,0,3.143373513732183,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,0.9088173558966607,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.042968786252994676,-1.5888106201242556
0,-0.5266662705472785,0,0,0,0,-0.05609031473315586,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.547555730265737,-0.09897440008228928
0,-0.5628375872114504,0,0,0,1,-0.637811010817763,-1.0809870066639458,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.6894754249993024,0.2747017482754207
0,-0.32772402889433305,0,0,0,0,-0.34695066277545944,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.4126724435736758,-0.5605575728104338
0,-0.707522853868138,0,0,0,0,-0.9286713588600666,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.6817092385283512,1.7253195697213284
0,-0.36389534555850495,0,0,0,0,-1.2195317069023701,-0.35085282433652804,0.48027351149313974,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.13409517952499656,-0.5326050863994342
0,-0.5085806122151926,0,0,0,0,0.5256303813514512,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,-1.216374165442047,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.6052706365374714,-0.09465977873144565
0,-0.056439153913043806,0,0,0,1,-0.05609031473315586,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.19528870269307744,-0.43533379018784885
0,0.4137879627211909,0,0,0,0,-0.34695066277545944,-1.0809870066639458,2.3968398393056725,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.4827574236513782,-1.6718842300264145
0,-0.36389534555850495,0,0,0,0,0.2347700333091477,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,0.37751947556198373,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-1.1527491958247384,0.13619559025777217
0,-0.43623797888684873,0,0,0,0,-0.34695066277545944,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.40209888852266124,0.03867231739370633
0,-0.07452481224512976,0,0,0,0,0.8164907293937549,1.1094155403183075,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.04521030279353932,-0.97319879805111
0,-0.25538139556598927,0,0,0,0,1.1073510774360584,-0.35085282433652804,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.011527614842907553,-0.924310782576261
0,-0.03835349558095786,0,0,0,0,-0.34695066277545944,1.1094155403183075,0.0011319295400065374,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.11502453992707039,-1.0183404311649547
0,-0.32772402889433305,0,0,0,0,0.5256303813514512,-0.35085282433652804,-0.47800965241312665,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.18759446893834977,-0.9708234667369988
0,-0.3819810038905909,0,0,0,1,-0.05609031473315586,0.37928135799088974,0.0011319295400065374,-0.2951418637160047,-0.6850762851073701,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.5155883915872629,-0.3836836720593802
0,-0.14686744557347356,0,0,0,0,0.2347700333091477,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.06350855533912637,-0.9246738833041479
0,0.26910269606450327,0,0,0,1,3.143373513732183,1.1094155403183075,0.0011319295400065374,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,0.8144493516931776,-1.151117283530368
0,-0.40006666222267684,0,0,0,0,0.2347700333091477,0.37928135799088974,-0.47800965241312665,-0.2951418637160047,-0.15377840477269314,-0.06811460239091896,-0.14292094809653638,-0.08394959226701337,-0.20067861453056154,0.9689199987138403
